ID,Smiles_Detected,Last_Location,Location_History,Timestamp
258,0,"((326, 169), (447, 290))","[((326, 169), (447, 290))]",2018-11-19 12:02:56
259,0,"((467, 209), (526, 268))","[((467, 209), (526, 268))]",2018-11-19 12:03:48
260,0,"((377, 216), (439, 278))","[((377, 216), (439, 278))]",2018-11-19 12:03:49
261,1,"((26, 228), (79, 281))","[((26, 228), (79, 281))]",2018-11-19 12:03:50
262,0,"((168, 229), (226, 287))","[((168, 229), (226, 287))]",2018-11-19 12:03:51
263,1,"((559, 234), (620, 295))","[((559, 234), (620, 295))]",2018-11-19 12:03:51
264,1,"((127, 190), (231, 294))","[((127, 190), (231, 294))]",2018-11-19 12:05:30
265,0,"((126, 262), (226, 362))","[((126, 262), (226, 362))]",2018-11-19 12:06:12
266,0,"((524, 200), (588, 264))","[((524, 200), (588, 264))]",2018-11-19 12:06:29
267,0,"((378, 240), (452, 314))","[((378, 240), (452, 314))]",2018-11-19 12:06:36
268,0,"((214, 234), (281, 301))","[((214, 234), (281, 301))]",2018-11-19 12:06:36
269,0,"((202, 160), (376, 334))","[((202, 160), (376, 334))]",2018-11-19 12:06:47
270,1,"((191, 150), (387, 346))","[((191, 150), (387, 346))]",2018-11-19 12:06:49
271,0,"((390, 207), (459, 276))","[((390, 207), (459, 276))]",2018-11-19 12:09:28
272,0,"((332, 192), (366, 226))","[((332, 192), (366, 226))]",2018-11-19 12:12:44
273,0,"((203, 307), (354, 458))","[((203, 307), (354, 458))]",2018-11-19 12:12:46
274,0,"((114, 160), (183, 229))","[((114, 160), (183, 229))]",2018-11-19 12:13:01
275,0,"((181, 150), (255, 224))","[((181, 150), (255, 224))]",2018-11-19 12:13:02
276,0,"((311, 153), (382, 224))","[((311, 153), (382, 224))]",2018-11-19 12:13:03
277,0,"((385, 230), (447, 292))","[((385, 230), (447, 292))]",2018-11-19 12:13:10
278,0,"((329, 284), (424, 379))","[((329, 284), (424, 379))]",2018-11-19 12:19:14
279,1,"((221, 213), (255, 247))","[((221, 213), (255, 247))]",2018-11-19 12:20:23
280,0,"((523, 263), (605, 345))","[((523, 263), (605, 345))]",2018-11-19 12:22:14
281,0,"((201, 205), (279, 283))","[((201, 205), (279, 283))]",2018-11-19 12:22:15
282,0,"((257, 214), (310, 267))","[((257, 214), (310, 267))]",2018-11-19 12:23:20
283,0,"((211, 161), (276, 226))","[((211, 161), (276, 226))]",2018-11-19 12:24:17
284,0,"((212, 268), (291, 347))","[((212, 268), (291, 347))]",2018-11-19 12:25:46
285,0,"((47, 346), (105, 404))","[((47, 346), (105, 404))]",2018-11-19 12:26:16
286,0,"((282, 219), (316, 253))","[((282, 219), (316, 253))]",2018-11-19 12:26:18
287,0,"((301, 216), (336, 251))","[((301, 216), (336, 251))]",2018-11-19 12:26:19
288,0,"((319, 219), (355, 255))","[((319, 219), (355, 255))]",2018-11-19 12:26:20
289,0,"((348, 220), (391, 263))","[((348, 220), (391, 263))]",2018-11-19 12:26:21
290,0,"((404, 216), (450, 262))","[((404, 216), (450, 262))]",2018-11-19 12:26:22
291,0,"((299, 209), (334, 244))","[((299, 209), (334, 244))]",2018-11-19 12:26:23
292,0,"((419, 220), (457, 258))","[((419, 220), (457, 258))]",2018-11-19 12:26:23
293,0,"((522, 190), (620, 288))","[((522, 190), (620, 288))]",2018-11-19 12:26:42
294,0,"((11, 352), (110, 451))","[((11, 352), (110, 451))]",2018-11-19 12:27:25
295,0,"((524, 239), (625, 340))","[((524, 239), (625, 340))]",2018-11-19 12:29:06
296,1,"((474, 282), (527, 335))","[((474, 282), (527, 335))]",2018-11-19 12:29:07
297,0,"((65, 218), (116, 269))","[((65, 218), (116, 269))]",2018-11-19 12:29:55
298,0,"((453, 189), (539, 275))","[((453, 189), (539, 275))]",2018-11-19 12:30:41
299,0,"((389, 327), (451, 389))","[((389, 327), (451, 389))]",2018-11-19 12:30:47
300,0,"((16, 295), (62, 341))","[((16, 295), (62, 341))]",2018-11-19 12:31:47
301,0,"((470, 179), (541, 250))","[((470, 179), (541, 250))]",2018-11-19 12:32:07
302,0,"((380, 314), (440, 374))","[((380, 314), (440, 374))]",2018-11-19 12:33:01
303,1,"((184, 247), (220, 283))","[((184, 247), (220, 283))]",2018-11-19 12:33:03
304,0,"((178, 243), (213, 278))","[((178, 243), (213, 278))]",2018-11-19 12:33:31
305,0,"((166, 244), (202, 280))","[((166, 244), (202, 280))]",2018-11-19 12:33:32
306,0,"((268, 234), (319, 285))","[((268, 234), (319, 285))]",2018-11-19 12:36:56
307,0,"((370, 229), (436, 295))","[((370, 229), (436, 295))]",2018-11-19 12:37:06
308,0,"((220, 277), (299, 356))","[((220, 277), (299, 356))]",2018-11-19 12:37:50
309,0,"((182, 252), (359, 429))","[((182, 252), (359, 429))]",2018-11-19 12:37:52
310,0,"((49, 200), (100, 251))","[((49, 200), (100, 251))]",2018-11-19 12:42:12
311,0,"((83, 288), (165, 370))","[((83, 288), (165, 370))]",2018-11-19 12:42:17
312,0,"((497, 206), (558, 267))","[((165, 307), (256, 398)), ((500, 203), (566, 269)), ((496, 203), (564, 271)), ((497, 206), (558, 267))]",2018-11-19 12:42:18
313,0,"((312, 305), (402, 395))","[((312, 305), (402, 395))]",2018-11-19 12:42:18
314,0,"((214, 309), (321, 416))","[((214, 309), (321, 416))]",2018-11-19 12:42:18
315,0,"((456, 307), (550, 401))","[((456, 307), (550, 401))]",2018-11-19 12:42:20
316,0,"((480, 203), (542, 265))","[((489, 204), (548, 263)), ((490, 202), (554, 266)), ((490, 203), (550, 263)), ((480, 203), (542, 265))]",2018-11-19 12:42:23
317,0,"((470, 198), (539, 267))","[((470, 198), (539, 267))]",2018-11-19 12:42:28
318,1,"((482, 211), (534, 263))","[((482, 205), (545, 268)), ((473, 206), (534, 267)), ((482, 211), (534, 263))]",2018-11-19 12:42:29
319,0,"((384, 203), (449, 268))","[((384, 203), (449, 268))]",2018-11-19 12:42:33
320,1,"((265, 196), (323, 254))","[((286, 199), (358, 271)), ((290, 196), (358, 264)), ((286, 191), (362, 267)), ((284, 190), (362, 268)), ((278, 197), (339, 258)), ((265, 196), (323, 254))]",2018-11-19 12:42:34
321,0,"((316, 199), (376, 259))","[((280, 199), (340, 259)), ((289, 202), (347, 260)), ((290, 201), (348, 259)), ((290, 198), (354, 262)), ((316, 199), (376, 259))]",2018-11-19 12:42:42
322,4,"((417, 296), (530, 409))","[((263, 198), (322, 257)), ((269, 197), (327, 255)), ((277, 199), (330, 252)), ((282, 201), (333, 252)), ((417, 296), (530, 409))]",2018-11-19 12:42:50
323,0,"((275, 195), (341, 261))","[((279, 196), (342, 259)), ((281, 197), (342, 258)), ((278, 196), (339, 257)), ((275, 195), (341, 261))]",2018-11-19 12:42:53
324,0,"((288, 240), (350, 302))","[((288, 240), (350, 302))]",2018-11-19 12:43:23
325,0,"((196, 108), (354, 266))","[((196, 108), (354, 266))]",2018-11-19 12:43:24
326,1,"((376, 104), (556, 284))","[((464, 133), (614, 283)), ((376, 104), (556, 284))]",2018-11-19 12:43:47
327,0,"((186, 64), (424, 302))","[((216, 74), (430, 288)), ((172, 73), (384, 285)), ((173, 68), (394, 289)), ((173, 62), (418, 307)), ((178, 67), (420, 309)), ((187, 64), (427, 304)), ((186, 64), (424, 302))]",2018-11-19 12:43:49
328,1,"((203, 60), (424, 281))","[((203, 60), (424, 281))]",2018-11-19 12:43:56
329,0,"((202, 68), (428, 294))","[((204, 70), (425, 291)), ((198, 70), (424, 296)), ((200, 69), (429, 298)), ((206, 71), (429, 294)), ((206, 70), (424, 288)), ((202, 68), (428, 294))]",2018-11-19 12:43:57
330,0,"((207, 70), (437, 300))","[((207, 70), (437, 300))]",2018-11-19 12:44:03
331,1,"((355, 125), (518, 288))","[((355, 125), (518, 288))]",2018-11-19 12:44:05
332,0,"((214, 98), (418, 302))","[((197, 95), (410, 308)), ((200, 86), (426, 312)), ((214, 98), (418, 302))]",2018-11-19 12:44:10
333,1,"((439, 144), (571, 276))","[((396, 121), (555, 280)), ((439, 144), (571, 276))]",2018-11-19 12:44:14
334,1,"((343, 122), (504, 283))","[((376, 121), (541, 286)), ((343, 122), (504, 283))]",2018-11-19 12:44:16
335,0,"((434, 183), (570, 319))","[((434, 183), (570, 319))]",2018-11-19 12:44:18
336,5,"((248, 139), (468, 359))","[((194, 127), (420, 353)), ((221, 120), (455, 354)), ((252, 131), (478, 357)), ((261, 122), (502, 363)), ((261, 121), (503, 363)), ((250, 120), (490, 360)), ((256, 122), (495, 361)), ((280, 120), (516, 356)), ((248, 139), (468, 359))]",2018-11-19 12:44:19
337,0,"((290, 172), (414, 296))","[((290, 172), (414, 296))]",2018-11-19 12:44:51
338,0,"((351, 282), (404, 335))","[((351, 282), (404, 335))]",2018-11-19 12:45:08
339,0,"((506, 227), (577, 298))","[((506, 227), (577, 298))]",2018-11-19 12:45:20
340,0,"((432, 216), (509, 293))","[((432, 216), (509, 293))]",2018-11-19 12:45:21
341,0,"((166, 214), (224, 272))","[((166, 214), (224, 272))]",2018-11-19 12:45:22
342,0,"((62, 249), (112, 299))","[((62, 249), (112, 299))]",2018-11-19 12:47:08
343,0,"((161, 366), (213, 418))","[((161, 366), (213, 418))]",2018-11-19 12:47:18
344,0,"((190, 238), (259, 307))","[((190, 238), (259, 307))]",2018-11-19 12:47:29
345,0,"((335, 235), (388, 288))","[((335, 235), (388, 288))]",2018-11-19 12:48:04
346,0,"((268, 231), (317, 280))","[((268, 231), (317, 280))]",2018-11-19 12:48:05
347,0,"((522, 252), (584, 314))","[((522, 252), (584, 314))]",2018-11-19 12:49:26
348,0,"((366, 251), (440, 325))","[((366, 251), (440, 325))]",2018-11-19 12:49:26
349,0,"((258, 208), (314, 264))","[((258, 208), (314, 264))]",2018-11-19 12:51:38
350,0,"((564, 242), (615, 293))","[((564, 242), (615, 293))]",2018-11-19 12:51:47
351,1,"((260, 208), (313, 261))","[((260, 208), (313, 261))]",2018-11-19 12:51:58
352,0,"((232, 210), (301, 279))","[((232, 210), (301, 279))]",2018-11-19 12:52:31
353,0,"((198, 110), (349, 261))","[((198, 110), (349, 261))]",2018-11-19 12:52:33
354,0,"((197, 108), (348, 259))","[((196, 108), (347, 259)), ((197, 108), (348, 259))]",2018-11-19 12:52:36
355,0,"((194, 109), (345, 260))","[((196, 110), (347, 261)), ((187, 105), (351, 269)), ((198, 108), (349, 259)), ((196, 108), (347, 259)), ((198, 109), (349, 260)), ((195, 106), (353, 264)), ((194, 109), (345, 260))]",2018-11-19 12:52:38
356,0,"((374, 233), (460, 319))","[((374, 233), (460, 319))]",2018-11-19 12:52:43
357,0,"((195, 106), (352, 263))","[((196, 108), (347, 259)), ((195, 106), (352, 263))]",2018-11-19 12:52:46
358,0,"((196, 108), (347, 259))","[((196, 108), (347, 259))]",2018-11-19 12:52:48
359,1,"((298, 235), (333, 270))","[((298, 235), (333, 270))]",2018-11-19 12:52:53
360,1,"((350, 237), (384, 271))","[((350, 237), (384, 271))]",2018-11-19 12:52:54
361,1,"((410, 237), (449, 276))","[((410, 237), (449, 276))]",2018-11-19 12:52:55
362,1,"((498, 240), (540, 282))","[((498, 240), (540, 282))]",2018-11-19 12:52:56
363,0,"((587, 243), (633, 289))","[((587, 243), (633, 289))]",2018-11-19 12:52:57
364,0,"((386, 220), (439, 273))","[((386, 220), (439, 273))]",2018-11-19 12:53:19
365,0,"((459, 308), (534, 383))","[((459, 308), (534, 383))]",2018-11-19 12:54:05
366,0,"((556, 262), (616, 322))","[((556, 262), (616, 322))]",2018-11-19 12:55:34
367,1,"((239, 217), (274, 252))","[((245, 219), (276, 250)), ((239, 217), (274, 252))]",2018-11-19 12:55:43
368,1,"((379, 315), (458, 394))","[((518, 137), (599, 218)), ((379, 315), (458, 394))]",2018-11-19 12:57:07
369,0,"((275, 118), (349, 192))","[((275, 118), (349, 192))]",2018-11-19 12:57:08
370,0,"((419, 315), (507, 403))","[((419, 315), (507, 403))]",2018-11-19 12:57:18
371,2,"((143, 181), (423, 461))","[((208, 172), (496, 460)), ((105, 166), (395, 456)), ((143, 181), (423, 461))]",2018-11-19 12:58:08
372,0,"((79, 244), (168, 333))","[((79, 244), (168, 333))]",2018-11-19 13:00:38
373,0,"((193, 190), (272, 269))","[((193, 190), (272, 269))]",2018-11-19 13:01:16
374,0,"((426, 207), (515, 296))","[((426, 207), (515, 296))]",2018-11-19 13:01:17
375,0,"((264, 198), (326, 260))","[((264, 198), (326, 260))]",2018-11-19 13:02:10
376,0,"((84, 407), (147, 470))","[((84, 407), (147, 470))]",2018-11-19 13:02:19
377,0,"((512, 216), (564, 268))","[((512, 216), (564, 268))]",2018-11-19 13:02:21
378,0,"((370, 220), (421, 271))","[((370, 220), (421, 271))]",2018-11-19 13:02:21
379,0,"((20, 287), (103, 370))","[((20, 287), (103, 370))]",2018-11-19 13:02:23
380,0,"((170, 234), (226, 290))","[((170, 234), (226, 290))]",2018-11-19 13:03:01
381,0,"((363, 241), (413, 291))","[((363, 241), (413, 291))]",2018-11-19 13:04:12
382,1,"((512, 296), (624, 408))","[((512, 296), (624, 408))]",2018-11-19 13:04:28
383,0,"((324, 314), (375, 365))","[((324, 314), (375, 365))]",2018-11-19 13:04:41
384,1,"((152, 242), (205, 295))","[((152, 242), (205, 295))]",2018-11-19 13:05:58
385,0,"((228, 189), (300, 261))","[((228, 189), (300, 261))]",2018-11-19 13:05:59
386,0,"((201, 208), (241, 248))","[((201, 208), (241, 248))]",2018-11-19 13:06:12
387,0,"((480, 191), (569, 280))","[((480, 191), (569, 280))]",2018-11-19 13:07:22
388,0,"((532, 320), (585, 373))","[((532, 320), (585, 373))]",2018-11-19 13:10:18
389,0,"((218, 278), (284, 344))","[((218, 278), (284, 344))]",2018-11-19 13:10:44
390,0,"((517, 189), (596, 268))","[((517, 189), (596, 268))]",2018-11-19 13:10:53
391,0,"((421, 187), (503, 269))","[((421, 187), (503, 269))]",2018-11-19 13:10:54
392,0,"((51, 196), (105, 250))","[((51, 196), (105, 250))]",2018-11-19 13:11:13
393,0,"((136, 204), (198, 266))","[((136, 204), (198, 266))]",2018-11-19 13:11:14
394,0,"((379, 216), (440, 277))","[((379, 216), (440, 277))]",2018-11-19 13:11:15
395,0,"((277, 174), (352, 249))","[((277, 174), (352, 249))]",2018-11-19 13:11:32
396,0,"((455, 173), (521, 239))","[((455, 173), (521, 239))]",2018-11-19 13:11:32
397,0,"((498, 225), (565, 292))","[((498, 225), (565, 292))]",2018-11-19 13:11:49
398,0,"((480, 219), (579, 318))","[((480, 219), (579, 318))]",2018-11-19 13:13:46
399,0,"((568, 240), (618, 290))","[((568, 240), (618, 290))]",2018-11-19 13:14:12
400,0,"((395, 236), (430, 271))","[((395, 236), (430, 271))]",2018-11-19 13:14:58
401,1,"((375, 234), (411, 270))","[((379, 237), (415, 273)), ((375, 234), (411, 270))]",2018-11-19 13:15:02
402,0,"((150, 177), (237, 264))","[((150, 177), (237, 264))]",2018-11-19 13:17:19
403,0,"((132, 221), (189, 278))","[((132, 221), (189, 278))]",2018-11-19 13:19:49
404,1,"((107, 217), (176, 286))","[((107, 217), (176, 286))]",2018-11-19 13:19:49
405,0,"((425, 184), (481, 240))","[((425, 184), (481, 240))]",2018-11-19 13:19:58
406,0,"((294, 172), (349, 227))","[((294, 172), (349, 227))]",2018-11-19 13:19:59
407,1,"((334, 253), (371, 290))","[((334, 253), (371, 290))]",2018-11-19 13:20:20
408,1,"((240, 348), (293, 401))","[((240, 348), (293, 401))]",2018-11-19 13:20:38
409,0,"((50, 202), (117, 269))","[((50, 202), (117, 269))]",2018-11-19 13:21:04
410,1,"((347, 191), (439, 283))","[((347, 191), (439, 283))]",2018-11-19 13:21:05
411,0,"((505, 228), (559, 282))","[((505, 228), (559, 282))]",2018-11-19 13:21:18
412,0,"((408, 216), (464, 272))","[((408, 216), (464, 272))]",2018-11-19 13:21:19
413,0,"((292, 218), (344, 270))","[((292, 218), (344, 270))]",2018-11-19 13:21:20
414,0,"((43, 204), (112, 273))","[((43, 204), (112, 273))]",2018-11-19 13:21:48
415,0,"((384, 173), (500, 289))","[((384, 173), (500, 289))]",2018-11-19 13:25:58
416,1,"((483, 320), (572, 409))","[((483, 320), (572, 409))]",2018-11-19 13:27:27
417,1,"((420, 194), (476, 250))","[((420, 194), (476, 250))]",2018-11-19 13:29:42
418,0,"((241, 222), (316, 297))","[((241, 222), (316, 297))]",2018-11-19 13:33:28
419,0,"((24, 221), (77, 274))","[((24, 221), (77, 274))]",2018-11-19 13:34:31
420,1,"((111, 226), (161, 276))","[((111, 226), (161, 276))]",2018-11-19 13:34:32
421,0,"((206, 221), (257, 272))","[((206, 221), (257, 272))]",2018-11-19 13:34:32
422,0,"((60, 330), (176, 446))","[((60, 330), (176, 446))]",2018-11-19 13:34:59
423,0,"((554, 275), (607, 328))","[((554, 275), (607, 328))]",2018-11-19 13:44:34
424,0,"((243, 230), (275, 262))","[((243, 230), (275, 262))]",2018-11-19 13:46:49
425,0,"((225, 235), (259, 269))","[((225, 235), (259, 269))]",2018-11-19 13:46:50
426,0,"((182, 235), (216, 269))","[((182, 235), (216, 269))]",2018-11-19 13:46:51
427,0,"((419, 195), (477, 253))","[((419, 195), (477, 253))]",2018-11-19 13:47:00
428,1,"((420, 195), (477, 252))","[((420, 195), (477, 252))]",2018-11-19 13:47:02
429,1,"((420, 195), (476, 251))","[((420, 195), (476, 251))]",2018-11-19 13:47:03
430,3,"((420, 194), (478, 252))","[((418, 194), (476, 252)), ((421, 196), (477, 252)), ((420, 195), (476, 251)), ((420, 194), (478, 252))]",2018-11-19 13:47:06
431,1,"((420, 196), (475, 251))","[((420, 196), (475, 251)), ((420, 196), (475, 251))]",2018-11-19 13:47:10
432,2,"((420, 195), (475, 250))","[((419, 194), (477, 252)), ((420, 195), (475, 250))]",2018-11-19 13:47:14
433,1,"((418, 194), (476, 252))","[((418, 194), (476, 252))]",2018-11-19 13:47:16
434,1,"((420, 196), (476, 252))","[((420, 196), (476, 252))]",2018-11-19 13:47:17
435,1,"((419, 194), (477, 252))","[((419, 194), (477, 252))]",2018-11-19 13:47:19
436,0,"((420, 196), (475, 251))","[((420, 196), (475, 251))]",2018-11-19 13:47:22
437,1,"((421, 197), (474, 250))","[((421, 196), (476, 251)), ((421, 197), (474, 250))]",2018-11-19 13:47:24
438,1,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:47:30
439,1,"((422, 194), (475, 247))","[((422, 194), (475, 247))]",2018-11-19 13:47:32
440,2,"((421, 194), (474, 247))","[((420, 193), (475, 248)), ((421, 194), (474, 247))]",2018-11-19 13:47:34
441,0,"((420, 193), (476, 249))","[((420, 193), (476, 249))]",2018-11-19 13:47:36
442,0,"((420, 193), (475, 248))","[((420, 193), (475, 248))]",2018-11-19 13:47:37
443,2,"((420, 193), (476, 249))","[((420, 193), (476, 249)), ((420, 193), (476, 249))]",2018-11-19 13:47:40
444,1,"((422, 194), (475, 247))","[((422, 194), (475, 247))]",2018-11-19 13:47:43
445,2,"((422, 194), (475, 247))","[((421, 194), (474, 247)), ((422, 194), (475, 247))]",2018-11-19 13:47:44
446,1,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:47:47
447,0,"((421, 194), (475, 248))","[((420, 193), (475, 248)), ((421, 194), (475, 248))]",2018-11-19 13:47:49
448,1,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:47:51
449,2,"((421, 194), (474, 247))","[((422, 194), (475, 247)), ((421, 194), (474, 247))]",2018-11-19 13:47:52
450,1,"((422, 194), (475, 247))","[((422, 194), (475, 247))]",2018-11-19 13:47:55
451,2,"((422, 194), (475, 247))","[((421, 194), (474, 247)), ((422, 194), (475, 247))]",2018-11-19 13:47:56
452,1,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:48:00
453,0,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:48:02
454,1,"((422, 194), (475, 247))","[((422, 194), (475, 247))]",2018-11-19 13:48:03
455,1,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:48:05
456,2,"((420, 193), (476, 249))","[((421, 194), (475, 248)), ((420, 193), (476, 249))]",2018-11-19 13:48:07
457,1,"((421, 194), (474, 247))","[((421, 194), (474, 247))]",2018-11-19 13:48:09
458,0,"((422, 196), (472, 246))","[((423, 196), (472, 245)), ((423, 196), (472, 245)), ((423, 196), (472, 245)), ((422, 196), (472, 246)), ((423, 195), (473, 245)), ((423, 196), (472, 245)), ((422, 196), (472, 246))]",2018-11-19 13:48:15
459,0,"((423, 196), (473, 246))","[((423, 196), (472, 245)), ((423, 196), (472, 245)), ((423, 196), (473, 246))]",2018-11-19 13:48:22
460,0,"((422, 196), (472, 246))","[((422, 196), (472, 246)), ((422, 195), (472, 245)), ((424, 196), (473, 245)), ((423, 196), (472, 245)), ((422, 196), (472, 246))]",2018-11-19 13:48:25
461,0,"((374, 230), (434, 290))","[((374, 230), (434, 290))]",2018-11-19 13:48:29
462,0,"((423, 196), (473, 246))","[((422, 195), (472, 245)), ((423, 196), (473, 246)), ((423, 196), (472, 245)), ((422, 195), (472, 245)), ((422, 196), (471, 245)), ((423, 196), (473, 246)), ((423, 196), (472, 245)), ((423, 196), (473, 246))]",2018-11-19 13:48:30
463,0,"((423, 196), (472, 245))","[((422, 196), (472, 246)), ((422, 195), (471, 244)), ((422, 196), (472, 246)), ((423, 196), (472, 245)), ((421, 195), (472, 246)), ((423, 196), (472, 245)), ((422, 195), (472, 245)), ((422, 196), (472, 246)), ((423, 196), (472, 245)), ((422, 196), (472, 246)), ((422, 195), (472, 245)), ((421, 195), (472, 246)), ((423, 196), (472, 245)), ((423, 196), (472, 245)), ((423, 196), (472, 245)), ((421, 195), (472, 246)), ((423, 196), (472, 245)), ((423, 196), (472, 245))]",2018-11-19 13:48:38
464,0,"((532, 263), (608, 339))","[((532, 263), (608, 339))]",2018-11-19 13:48:39
465,0,"((498, 215), (551, 268))","[((498, 215), (551, 268))]",2018-11-19 13:48:44
466,0,"((423, 196), (472, 245))","[((423, 196), (472, 245))]",2018-11-19 13:48:55
467,0,"((423, 196), (472, 245))","[((423, 196), (472, 245))]",2018-11-19 13:48:56
468,0,"((422, 196), (472, 246))","[((422, 195), (472, 245)), ((423, 196), (472, 245)), ((423, 196), (472, 245)), ((421, 195), (472, 246)), ((422, 194), (473, 245)), ((422, 196), (472, 246))]",2018-11-19 13:48:57
469,0,"((422, 195), (472, 245))","[((422, 195), (472, 245))]",2018-11-19 13:49:03
470,0,"((422, 195), (472, 245))","[((422, 195), (472, 245)), ((422, 196), (472, 246)), ((422, 195), (472, 245))]",2018-11-19 13:49:04
471,0,"((423, 195), (472, 244))","[((423, 195), (473, 245)), ((423, 195), (473, 245)), ((422, 195), (473, 246)), ((423, 195), (472, 244))]",2018-11-19 13:49:07
472,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:49:11
473,0,"((421, 195), (471, 245))","[((421, 195), (471, 245))]",2018-11-19 13:49:12
474,0,"((422, 194), (473, 245))","[((422, 195), (473, 246)), ((421, 194), (472, 245)), ((422, 194), (473, 245))]",2018-11-19 13:49:14
475,0,"((422, 195), (472, 245))","[((421, 194), (472, 245)), ((422, 195), (472, 245))]",2018-11-19 13:49:18
476,0,"((422, 196), (472, 246))","[((421, 195), (472, 246)), ((422, 196), (472, 246))]",2018-11-19 13:49:21
477,0,"((421, 194), (472, 245))","[((423, 196), (472, 245)), ((422, 196), (472, 246)), ((421, 194), (472, 245)), ((421, 194), (472, 245))]",2018-11-19 13:49:23
478,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:49:27
479,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:49:29
480,0,"((421, 194), (472, 245))","[((422, 195), (473, 246)), ((422, 195), (472, 245)), ((421, 194), (472, 245))]",2018-11-19 13:49:30
481,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:49:34
482,0,"((422, 195), (472, 245))","[((423, 196), (472, 245)), ((422, 195), (472, 245))]",2018-11-19 13:49:35
483,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:49:37
484,0,"((421, 194), (472, 245))","[((421, 194), (472, 245))]",2018-11-19 13:49:38
485,0,"((422, 195), (472, 245))","[((422, 195), (472, 245))]",2018-11-19 13:49:39
486,0,"((421, 194), (472, 245))","[((421, 194), (472, 245))]",2018-11-19 13:49:41
487,0,"((423, 196), (472, 245))","[((423, 196), (472, 245))]",2018-11-19 13:49:43
488,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:49:44
489,0,"((422, 196), (471, 245))","[((421, 195), (472, 246)), ((422, 196), (471, 245))]",2018-11-19 13:49:45
490,0,"((423, 196), (472, 245))","[((423, 196), (472, 245))]",2018-11-19 13:49:47
491,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:49:50
492,0,"((422, 195), (471, 244))","[((422, 195), (471, 244))]",2018-11-19 13:49:53
493,0,"((421, 194), (472, 245))","[((421, 194), (472, 245))]",2018-11-19 13:49:54
494,0,"((422, 196), (472, 246))","[((421, 195), (472, 246)), ((422, 195), (472, 245)), ((421, 195), (472, 246)), ((421, 195), (472, 246)), ((421, 195), (472, 246)), ((421, 195), (472, 246)), ((421, 195), (472, 246)), ((422, 196), (472, 246))]",2018-11-19 13:49:56
495,0,"((421, 195), (472, 246))","[((421, 195), (472, 246)), ((421, 195), (472, 246)), ((421, 195), (472, 246)), ((421, 195), (472, 246))]",2018-11-19 13:50:04
496,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:50:08
497,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:09
498,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:11
499,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:50:13
500,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:14
501,0,"((422, 194), (473, 245))","[((423, 194), (473, 244)), ((422, 194), (473, 245))]",2018-11-19 13:50:17
502,0,"((424, 195), (473, 244))","[((424, 195), (473, 244))]",2018-11-19 13:50:19
503,0,"((423, 196), (472, 245))","[((423, 196), (472, 245))]",2018-11-19 13:50:20
504,0,"((422, 194), (473, 245))","[((422, 194), (473, 245))]",2018-11-19 13:50:22
505,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:23
506,0,"((421, 195), (472, 246))","[((423, 196), (472, 245)), ((421, 194), (472, 245)), ((421, 195), (472, 246)), ((421, 195), (472, 246))]",2018-11-19 13:50:24
507,0,"((422, 195), (473, 246))","[((422, 195), (473, 246))]",2018-11-19 13:50:28
508,0,"((423, 195), (473, 245))","[((421, 195), (472, 246)), ((422, 196), (472, 246)), ((422, 196), (472, 246)), ((421, 195), (472, 246)), ((423, 195), (473, 245))]",2018-11-19 13:50:31
509,0,"((421, 195), (472, 246))","[((422, 195), (473, 246)), ((422, 196), (472, 246)), ((422, 195), (472, 245)), ((421, 195), (472, 246)), ((421, 195), (472, 246))]",2018-11-19 13:50:35
510,0,"((422, 196), (471, 245))","[((421, 195), (472, 246)), ((422, 195), (473, 246)), ((422, 195), (473, 246)), ((422, 196), (471, 245))]",2018-11-19 13:50:40
511,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:45
512,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:46
